CapturedUtc,Sequence,LiveIdentity,Name,StartX,StartY,StartZ,EndX,EndY,EndZ,RouteResult,PromotedObservationIds,IntervalSincePreviousSeconds,ExpectedCapturedDelaySeconds,TimingResult
2026-07-31T08:08:45.295047Z,1045,SimpleChar:000F42A8,ICC Peacekeeper,3413.10205,4.96099997,782.013977,3416.90308,5.03200006,782.054993,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1046,SimpleChar:000F42A8,ICC Peacekeeper,3416.90308,5.03200006,782.054993,3421.4541,5.11000013,781.221008,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1047,SimpleChar:000F42A8,ICC Peacekeeper,3421.4541,5.11000013,781.221008,3422.51196,5.11000013,781.172974,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1048,SimpleChar:000F42A8,ICC Peacekeeper,3422.51196,5.11000013,781.172974,3426.89209,5.11000013,781.125,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1049,SimpleChar:000F42A8,ICC Peacekeeper,3426.89209,5.11000013,781.125,3435.73511,5.11000013,780.870972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1050,SimpleChar:000F42A8,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1051,SimpleChar:000F42A8,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1052,SimpleChar:000F42A8,ICC Peacekeeper,3446.07397,4.80999994,780.16803,3430.72192,3.00999999,768.148987,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1053,SimpleChar:000F42A8,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1054,SimpleChar:000F42A8,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:45.295047Z,1055,SimpleChar:000F42A8,ICC Peacekeeper,3415.63599,3.00999999,769.05603,3410.7229,3.39299989,773.750977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.222618Z,1061,SimpleChar:000F42A6,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,coordinates_not_in_promoted_dataset,,3.925099,3.147145,captured_timing_deviation
2026-07-31T08:08:47.222618Z,1062,SimpleChar:000F42A6,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.222618Z,1063,SimpleChar:000F42A6,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.222618Z,1064,SimpleChar:000F42A6,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.222618Z,1065,SimpleChar:000F42A6,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1066,SimpleChar:000F42A6,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,coordinates_not_in_promoted_dataset,,0.017000,,not_comparable
2026-07-31T08:08:47.239618Z,1067,SimpleChar:000F42A6,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1068,SimpleChar:000F42A6,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1069,SimpleChar:000F42A6,ICC Peacekeeper,3389.948,13.6999998,803.258972,3385.9021,15.7229996,803.281006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1070,SimpleChar:000F42A6,ICC Peacekeeper,3385.9021,15.7229996,803.281006,3384.125,15.7810001,806.142029,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1071,SimpleChar:000F42A6,ICC Peacekeeper,3384.125,15.7810001,806.142029,3383.28906,15.7810001,809.822998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1072,SimpleChar:000F42A6,ICC Peacekeeper,3383.28906,15.7810001,809.822998,3378.2439,17.1100006,814.338989,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1073,SimpleChar:000F42A6,ICC Peacekeeper,3378.2439,17.1100006,814.338989,3378.23706,17.1100006,812.47998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1074,SimpleChar:000F42A6,ICC Peacekeeper,3378.23706,17.1100006,812.47998,3378.64795,17.1100006,808.104004,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.239618Z,1075,SimpleChar:000F42A6,ICC Peacekeeper,3378.64795,17.1100006,808.104004,3379.23608,17.1100006,802.273987,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.240620Z,1076,SimpleChar:000F42A6,ICC Peacekeeper,3379.23608,17.1100006,802.273987,3381.99292,15.0179996,800.572998,coordinates_not_in_promoted_dataset,,0.001002,,not_comparable
2026-07-31T08:08:47.240620Z,1077,SimpleChar:000F42A6,ICC Peacekeeper,3381.99292,15.0179996,800.572998,3381.95898,15.0530005,793.69397,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.240620Z,1078,SimpleChar:000F42A6,ICC Peacekeeper,3381.95898,15.0530005,793.69397,3383.9751,15.7810001,801.231995,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.240620Z,1079,SimpleChar:000F42A6,ICC Peacekeeper,3383.9751,15.7810001,801.231995,3386.4519,15.3920002,801.755981,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.240620Z,1080,SimpleChar:000F42A6,ICC Peacekeeper,3386.4519,15.3920002,801.755981,3389.78003,13.7840004,801.335022,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.240620Z,1081,SimpleChar:000F42A6,ICC Peacekeeper,3389.78003,13.7840004,801.335022,3392.58301,12.6479998,802.104004,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.240620Z,1082,SimpleChar:000F42A6,ICC Peacekeeper,3392.58301,12.6479998,802.104004,3399.39111,9.32999992,801.210022,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:47.256619Z,1083,SimpleChar:000F42A8,ICC Peacekeeper,3411.87207,3.91000009,772.811707,3409.90723,4.69720316,778.801086,exact_promoted_route,m03177,1.961572,,not_comparable
2026-07-31T08:08:49.124156Z,1084,SimpleChar:000F42A6,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,coordinates_not_in_promoted_dataset,,1.883536,,not_comparable
2026-07-31T08:08:49.124156Z,1085,SimpleChar:000F42A6,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1086,SimpleChar:000F42A6,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1087,SimpleChar:000F42A6,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1088,SimpleChar:000F42A6,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1089,SimpleChar:000F42A6,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1090,SimpleChar:000F42A6,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1091,SimpleChar:000F42A6,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1092,SimpleChar:000F42A6,ICC Peacekeeper,3389.948,13.6999998,803.258972,3385.9021,15.7229996,803.281006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1093,SimpleChar:000F42A6,ICC Peacekeeper,3385.9021,15.7229996,803.281006,3384.125,15.7810001,806.142029,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1094,SimpleChar:000F42A6,ICC Peacekeeper,3384.125,15.7810001,806.142029,3383.28906,15.7810001,809.822998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1095,SimpleChar:000F42A6,ICC Peacekeeper,3383.28906,15.7810001,809.822998,3378.2439,17.1100006,814.338989,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1096,SimpleChar:000F42A6,ICC Peacekeeper,3378.2439,17.1100006,814.338989,3378.23706,17.1100006,812.47998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1097,SimpleChar:000F42A6,ICC Peacekeeper,3378.23706,17.1100006,812.47998,3378.64795,17.1100006,808.104004,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1098,SimpleChar:000F42A6,ICC Peacekeeper,3378.64795,17.1100006,808.104004,3379.23608,17.1100006,802.273987,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1099,SimpleChar:000F42A6,ICC Peacekeeper,3379.23608,17.1100006,802.273987,3381.99292,15.0179996,800.572998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1100,SimpleChar:000F42A6,ICC Peacekeeper,3381.99292,15.0179996,800.572998,3381.95898,15.0530005,793.69397,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1101,SimpleChar:000F42A6,ICC Peacekeeper,3381.95898,15.0530005,793.69397,3383.9751,15.7810001,801.231995,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1102,SimpleChar:000F42A6,ICC Peacekeeper,3383.9751,15.7810001,801.231995,3386.4519,15.3920002,801.755981,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1103,SimpleChar:000F42A6,ICC Peacekeeper,3386.4519,15.3920002,801.755981,3389.78003,13.7840004,801.335022,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1104,SimpleChar:000F42A6,ICC Peacekeeper,3389.78003,13.7840004,801.335022,3392.58301,12.6479998,802.104004,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:49.124156Z,1105,SimpleChar:000F42A6,ICC Peacekeeper,3392.58301,12.6479998,802.104004,3399.39111,9.32999992,801.210022,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.141203Z,1143,SimpleChar:000F42A6,ICC Peacekeeper,3397.94287,10.1048613,801.337341,3403.46973,9.01033878,803.082397,exact_promoted_route,m08994,2.017047,,not_comparable
2026-07-31T08:08:51.175200Z,1144,SimpleChar:000F42A8,ICC Peacekeeper,3410.7229,3.39299989,773.750977,3409.90698,4.69700003,778.801025,coordinates_not_in_promoted_dataset,,3.918581,3.189943,captured_timing_deviation
2026-07-31T08:08:51.175200Z,1145,SimpleChar:000F42A8,ICC Peacekeeper,3409.90698,4.69700003,778.801025,3413.10205,4.96099997,782.013977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1146,SimpleChar:000F42A8,ICC Peacekeeper,3413.10205,4.96099997,782.013977,3416.90308,5.03200006,782.054993,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1147,SimpleChar:000F42A8,ICC Peacekeeper,3416.90308,5.03200006,782.054993,3421.4541,5.11000013,781.221008,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1148,SimpleChar:000F42A8,ICC Peacekeeper,3421.4541,5.11000013,781.221008,3422.51196,5.11000013,781.172974,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1149,SimpleChar:000F42A8,ICC Peacekeeper,3422.51196,5.11000013,781.172974,3426.89209,5.11000013,781.125,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1150,SimpleChar:000F42A8,ICC Peacekeeper,3426.89209,5.11000013,781.125,3435.73511,5.11000013,780.870972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1151,SimpleChar:000F42A8,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1152,SimpleChar:000F42A8,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1153,SimpleChar:000F42A8,ICC Peacekeeper,3446.07397,4.80999994,780.16803,3430.72192,3.00999999,768.148987,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1154,SimpleChar:000F42A8,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1155,SimpleChar:000F42A8,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:51.175200Z,1156,SimpleChar:000F42A8,ICC Peacekeeper,3415.63599,3.00999999,769.05603,3410.7229,3.39299989,773.750977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1189,SimpleChar:000F42A6,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,coordinates_not_in_promoted_dataset,,3.758099,3.147145,captured_timing_deviation
2026-07-31T08:08:54.899302Z,1190,SimpleChar:000F42A6,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1191,SimpleChar:000F42A6,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1192,SimpleChar:000F42A6,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1193,SimpleChar:000F42A6,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1194,SimpleChar:000F42A6,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1195,SimpleChar:000F42A6,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:08:54.899302Z,1196,SimpleChar:000F42A6,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
