Program,ExecutablePath,EntryPoint,Name,Namespace,Signature,CallingConvention,SourceType,IsExternal,IsThunk,ThunkTarget,BodyAddressCount,ReadableName
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004036","FUN_10004036","Global","undefined4 * __thiscall FUN_10004036(undefined4 * param_1)","__thiscall","DEFAULT","false","false","","53","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000406b","FUN_1000406b","Global","uint __thiscall FUN_1000406b(uint param_1)","__thiscall","DEFAULT","false","false","","44","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004097","FUN_10004097","Global","void * __cdecl FUN_10004097(void * param_1, int param_2, void * param_3)","__cdecl","DEFAULT","false","false","","37","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100040bc","FUN_100040bc","Global","undefined __thiscall FUN_100040bc(undefined4 * param_1, undefined4 * param_2)","__thiscall","DEFAULT","false","false","","64","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100040fc","FUN_100040fc","Global","undefined __thiscall FUN_100040fc(undefined4 * param_1, void * param_2, void * param_3)","__thiscall","DEFAULT","false","false","","48","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000412c","FUN_1000412c","Global","undefined __fastcall FUN_1000412c(undefined4 * param_1)","__fastcall","DEFAULT","false","false","","29","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004149","FUN_10004149","Global","undefined __thiscall FUN_10004149(char * param_1)","__thiscall","DEFAULT","false","false","","116","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100041bd","FUN_100041bd","Global","undefined __fastcall FUN_100041bd(undefined4 * param_1)","__fastcall","DEFAULT","false","false","","5","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100041c2","FUN_100041c2","Global","undefined __thiscall FUN_100041c2(undefined4 * param_1, uint param_2, undefined4 * param_3)","__thiscall","DEFAULT","false","false","","384","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004342","FUN_10004342","Global","undefined __thiscall FUN_10004342(int param_1)","__thiscall","DEFAULT","false","false","","75","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000438d","FUN_1000438d","Global","undefined4 __stdcall FUN_1000438d(void)","__stdcall","DEFAULT","false","false","","68","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100043d1","Catch_All@100043d1","Global","undefined __stdcall Catch_All@100043d1(void)","__stdcall","ANALYSIS","false","false","","18","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100043e4","FUN_100043e4","Global","undefined __thiscall FUN_100043e4(uint param_1)","__thiscall","DEFAULT","false","false","","61","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004421","FUN_10004421","Global","undefined __thiscall FUN_10004421(uint param_1)","__thiscall","DEFAULT","false","false","","114","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004493","FUN_10004493","Global","undefined __thiscall FUN_10004493(undefined4 * param_1, char param_2, undefined4 * param_3, int * param_4)","__thiscall","DEFAULT","false","false","","308","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100045c7","FUN_100045c7","Global","basic_string<char,std::char_traits<char>,std::allocator<char>_> * __thiscall FUN_100045c7(basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_1)","__thiscall","DEFAULT","false","false","","88","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000461f","FUN_1000461f","Global","undefined __thiscall FUN_1000461f(int * param_1, int * param_2, undefined4 * param_3)","__thiscall","DEFAULT","false","false","","205","false"
