Program,ExecutablePath,EntryPoint,Name,Namespace,Signature,CallingConvention,SourceType,IsExternal,IsThunk,ThunkTarget,BodyAddressCount,ReadableName
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100011bd","write","BinaryStream","BinaryStream * __thiscall write(uchar * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","22","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100011d3","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(char param_1)","__thiscall","ANALYSIS","false","false","","33","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100011f4","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(char * param_1)","__thiscall","ANALYSIS","false","false","","67","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001237","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(int param_1)","__thiscall","ANALYSIS","false","false","","76","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001283","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(short param_1)","__thiscall","ANALYSIS","false","false","","63","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100012c2","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(__uint64 param_1)","__thiscall","ANALYSIS","false","false","","208","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001392","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(char * param_1)","__thiscall","ANALYSIS","false","false","","21","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100013a7","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(char * param_1)","__thiscall","ANALYSIS","false","false","","41","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100013d0","Clone","BinaryStream","void __thiscall Clone(BinaryStream * param_1)","__thiscall","ANALYSIS","false","false","","230","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100014b6","operator=","BinaryStream","BinaryStream * __thiscall operator=(BinaryStream * param_1)","__thiscall","ANALYSIS","false","false","","26","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100014d0","seekp","BinaryStream","BinaryStream * __thiscall seekp(uint param_1)","__thiscall","ANALYSIS","false","false","","125","true"
